entrada,pessoas,umidade,temperatura,resposta
1090,11,69.0,29.2,35.93930055563339
1091,11,69.0,29.2,35.93930055563339
1092,11,69.0,29.2,35.93930055563339
1093,11,69.0,29.2,35.93930055563339
1094,11,69.0,29.2,35.93930055563339
1095,11,69.0,29.2,35.93930055563339
1096,11,69.0,29.2,35.93930055563339
1097,11,69.0,29.2,35.93930055563339
1098,11,69.0,29.2,35.93930055563339
1099,11,69.0,29.2,35.93930055563339
1100,11,69.0,29.2,35.93930055563339
1101,11,69.0,29.2,35.93930055563339
1102,11,69.0,29.2,35.93930055563339
1103,11,69.0,29.2,35.93930055563339
1104,11,69.0,29.2,35.93930055563339
1105,11,69.0,29.2,35.93930055563339
1106,11,69.0,29.2,35.93930055563339
1107,11,69.0,29.2,35.93930055563339
1108,11,69.0,29.2,35.93930055563339
1109,11,69.0,29.2,35.93930055563339
1110,11,69.0,29.2,35.93930055563339
1111,11,69.0,29.2,35.93930055563339
1112,11,69.0,29.2,35.93930055563339
1113,11,69.0,29.2,35.93930055563339
1114,11,69.0,29.2,35.93930055563339
1115,11,69.0,29.2,35.93930055563339
1116,11,69.0,29.2,35.93930055563339
1117,11,69.0,29.2,35.93930055563339
1118,11,69.0,29.2,35.93930055563339
1119,11,69.0,29.2,35.93930055563339
1120,11,69.0,29.2,35.93930055563339
1121,11,69.0,29.2,35.93930055563339
1122,11,69.0,29.2,35.93930055563339
1123,11,69.0,29.2,35.93930055563339
1124,11,69.0,29.2,35.93930055563339
1125,11,69.0,29.2,35.93930055563339
1126,11,69.0,29.2,35.93930055563339
1127,11,69.0,29.2,35.93930055563339
1128,11,69.0,29.2,35.93930055563339
1129,11,69.0,29.2,35.93930055563339
1130,11,69.0,29.2,35.93930055563339
1131,11,69.0,29.2,35.93930055563339
1132,11,69.0,29.2,35.93930055563339
1133,11,69.0,29.2,35.93930055563339
1134,11,69.0,29.2,35.93930055563339
1135,11,69.0,29.2,35.93930055563339
1136,11,69.0,29.2,35.93930055563339
1137,11,69.0,29.2,35.93930055563339
1138,11,69.0,29.2,35.93930055563339
1139,11,69.0,29.2,35.93930055563339
1140,11,69.0,29.2,35.93930055563339
1141,11,69.0,29.2,35.93930055563339
1142,11,69.0,29.2,35.93930055563339
1143,11,69.0,29.2,35.93930055563339
1144,11,69.0,29.2,35.93930055563339
1145,11,69.0,29.2,35.93930055563339
1146,11,69.0,29.2,35.93930055563339
1147,11,69.0,29.2,35.93930055563339
